User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude
User_74,2025-05-12 17:24:29,0.564,0.433,Flying,Koila,Reckless_Driving,1way,2,60,4G,-80,20,-11,0.0056765519259284,40.320746407040815,21.78992440627748
User_32,2025-05-12 21:43:43,0.684,0.3633,Driving,Center,Speeding,1way,0,20,5G,-102,27,2,0.0059950405892929,40.321484673702535,21.7908652883205
User_30,2025-05-13 00:14:04,0.478,0.4671,Running,Koila,8,4way,1,70,5G,-78,77,-9,0.0043024233970422,40.32169781717327,21.79152555889492
User_94,2025-05-13 00:37:51,0.459,0.269,Walking,Ligeris,Driving_Under_Influence,5way,0,90,3G,-71,93,-16,0.0017576638472621,40.30649436252083,21.8069017665548
User_25,2025-05-13 03:36:57,0.352,0.3293,Driving,Zep,Driving_Under_Influence,2way,1,80,3G,-86,75,11,0.0046818445016633,40.28079639470773,19.553013
User_68,2025-05-13 05:09:39,0.402,0.4947,Driving,Zep,Driving_Under_Influence,2way,0,90,4G,-84,13,6,0.04,40.27956219623445,21.753688959974625
User_09,2025-05-13 07:26:40,0.444,0.3667,Driving,Koila,Driving_Under_Influence,1way,0,20,109,-106,32,4,0.0075567488416756,40.32184283323403,21.79291180161575
User_84,2025-05-13 08:14:00,0.488,0.4554,Walking,Ligeris,Reckless_Driving,4way,1,90,WiFi,-89,88,16,0.04,40.30795108853069,21.80744176541044
User_57,2025-05-13 09:06:48,0.592,0.5188,Driving,Zep,7,1way,2,30,5G,-84,69,11,0.0049839450754455,40.28011474509542,21.752081851957303
User_90,2025-05-13 09:24:38,0.395,0.3758,Running,Koila,Driving_Under_Influence,2way,3,20,5G,-90,57,8,0.0091023065180794,40.32242187972677,19.1719
User_37,2025-05-13 09:36:51,0.696,0.2807,Driving,Koila,Driving_Under_Influence,2way,2,40,4G,-71,68,-23,0.0017884300374393,40.322148370041035,21.790524587996245
User_59,2025-05-13 10:29:16,0.521,0.3843,Running,Zep,Driving_Under_Influence,4way,0,70,4G,-84,-22,13,0.0063248100246831,40.27961745503057,21.750973029114327
User_51,2025-05-13 11:01:59,0.574,0.3993,Driving,Ligeris,Driving_Under_Influence,1way,0,Lane_Discards,4G,-108,72,-15,0.0075103855961491,40.306149325049944,21.807207029240065
User_94,2025-05-13 13:45:14,0.459,0.27,Running,Ligeris,Speeding,2way,0,Lane_Discards,WiFi,-90,9,0,0.0015783055743277,40.3064408473582,21.807974442113466
User_48,2025-05-13 14:49:22,0.636,0.4589,Running,Ligeris,Driving_Under_Influence,4way,0,20,4G,-99,61,-4,0.0023221080287186,37.048883,21.807422447551332
User_63,2025-05-13 17:01:44,0.549,0.6333,Walking,Koila,Driving_Under_Influence,2way,2,40,4G,-117,87,-3,0.031,40.3228765262451,21.791545220736268
User_78,2025-05-13 17:50:12,0.615,0.474,Running,Center,Speeding,4way,2,40,3G,-89,100,-14,0.0097066378212705,40.32171539592415,21.791827025299085
User_17,2025-05-13 18:20:46,0.439,0.6396,Walking,Ligeris,Driving_Under_Influence,1way,2,70,4G,-86,77,-12,0.0028813327570734,40.30715493682204,17.308809
User_49,2025-05-13 18:38:19,0.462,0.4357,Driving,Koila,9,2way,1,40,5G,-101,74,-6,0.0044406770309937,40.32099326139331,21.791040402896027
User_14,2025-05-13 18:54:56,0.533,0.3466,Running,Zep,Reckless_Driving,1way,0,30,103,-93,49,-9,0.0088625834504398,40.27876400148383,21.754783357865804
User_98,2025-05-13 19:31:59,0.734,0.411,Walking,Koila,Driving_Under_Influence,1way,160,80,5G,-94,44,0,0.0059293642580952,40.32186328905195,21.79175485663604
User_76,2025-05-13 19:54:27,0.251,0.4262,Walking,Koila,Reckless_Driving,2way,1,60,3G,-71,48,3,0.0025947929244042,38.26554,21.791898540255836
User_98,2025-05-13 21:55:30,0.734,0.412,Running,Ligeris,Reckless_Driving,2way,0,10,3G,-97,17,2,0.0097224967420268,38.449387,21.809038595717738
User_46,2025-05-13 23:57:33,0.537,0.4959,Driving,Koila,Speeding,2way,1,80,WiFi,-51,-125,-12,0.0079219611969862,40.32275081536573,21.79044034574768
User_42,2025-05-14 00:22:42,0.544,0.6343,Walking,Koila,Driving_Under_Influence,4way,0,20,4G,-74,22,3,0.0076711987192531,40.32181379170156,22.601425
User_87,2025-05-14 00:24:13,0.64,0.5725,Running,Zep,Speeding,2way,0,40,5G,-119,-13,-3,0.0039958937338471,40.27986371572477,21.75320557852106
User_27,2025-05-14 00:39:18,0.33,0.471,Running,Zep,Reckless_Driving,2way,150,70,3G,-80,13,13,0.0098298278648549,40.27897237155624,21.75377189042965
User_30,2025-05-14 01:52:03,0.478,0.4691,Running,Zep,Driving_Under_Influence,2way,1,80,3G,-77,4,24,0.001738379967447,40.27993515903726,21.753656104180926
User_33,2025-05-14 02:12:48,0.554,0.4713,Walking,Zep,Driving_Under_Influence,1way,0,10,105,-89,28,3,0.0073304208330974,40.279473083196486,21.752832097445623
User_29,2025-05-14 02:31:18,0.603,0.6193,Walking,Koila,Speeding,2way,1,60,5G,-117,35,22,0.0099154973880334,40.321519420960094,21.7915244150122
User_68,2025-05-14 03:43:04,0.402,0.4967,Walking,Koila,Reckless_Driving,1way,0,30,WiFi,-57,71,-4,0.007455451555324,40.323066515772624,18.699141
User_41,2025-05-14 04:40:41,0.642,0.6105,Running,Zep,Driving_Under_Influence,4way,0,60,5G,-77,1,11,0.0067567479458499,37.657573,21.753351244517862
User_38,2025-05-14 04:56:29,0.497,0.5386,Driving,Zep,Speeding,2way,0,60,5G,-80,78,-7,0.046,40.27953616629166,21.75435138094973
User_69,2025-05-14 06:23:12,0.667,0.3731,Running,Koila,Speeding,2way,2,80,4G,-79,63,1,0.0056985721727767,42.434734,21.79069190464389
User_09,2025-05-14 09:11:19,0.444,0.3687,Driving,Zep,Reckless_Driving,1way,0,Illegal_Parking,WiFi,-63,6,-15,0.008136614330405,40.27937708445019,21.752970204725813
User_94,2025-05-14 09:39:25,0.459,0.271,Swimming,Zep,Driving_Under_Influence,1way,0,90,WiFi,-70,87,-7,0.0039170437089174,40.27880233934312,21.75466009135279
User_81,2025-05-14 11:29:32,0.307,0.3583,Driving,Koila,Reckless_Driving,2way,1,50,4G,-70,-44,-13,0.0048689144824177,40.3208693877091,21.792439977282783
User_55,2025-05-14 12:30:14,0.3,0.6414,Running,Koila,Speeding,2way,1,10,WiFi,-77,86,-7,0.0090749273662147,42.701818,21.79098822393211
User_40,2025-05-14 12:47:11,0.357,0.3541,Running,Spinari,Reckless_Driving,4way,0,60,5G,-119,31,-13,0.0085981335925835,40.305905283502106,21.807303128844183
User_09,2025-05-14 12:47:50,0.444,0.3697,Walking,Zep,Driving_Under_Influence,2way,2,90,3G,-80,87,9,0.0069806425340826,42.712143,21.75355457110288
User_14,2025-05-14 15:46:28,0.533,0.3486,Driving,Koila,Reckless_Driving,1way,150,80,4G,-118,99,-5,0.007266738473667,40.32185054874314,21.790562048452024
User_94,2025-05-14 15:52:41,0.459,0.272,Running,Zep,Reckless_Driving,2way,0,10,3G,-80,-41,0,0.00158463417175,40.27883209229717,21.75287450010523
User_46,2025-05-14 17:53:23,0.537,0.4979,Running,Zep,Driving_Under_Influence,2way,1,60,5G,-93,62,-6,0.0026397966647804,40.27981217526236,19.397608
User_66,2025-05-14 19:43:51,0.551,0.4039,Running,Koila,7,1way,0,60,WiFi,-72,53,8,0.0098791901362923,40.321418593099224,21.792186358071422
User_08,2025-05-14 20:52:39,0.33,0.5779,Walking,Zep,Reckless_Driving,2way,0,40,5G,-96,86,-25,0.0027653619855455,40.27809397288186,21.753796961548364
User_67,2025-05-14 22:45:52,0.692,0.5071,Walking,Ligeris,Reckless_Driving,4way,0,30,111,-86,9,13,0.009098059295767,40.30570930134903,21.807425518362507
User_22,2025-05-14 23:01:11,0.656,0.3686,Running,Zep,Speeding,4way,0,Illegal_Parking,5G,-114,69,2,0.0086771153241143,40.27892922885496,21.75526671571946
User_54,2025-05-14 23:03:35,0.482,0.6439,Driving,Ligeris,Driving_Under_Influence,2way,150,40,3G,-94,37,3,0.0035290692002175,40.30500128664706,21.805892380993768
User_66,2025-05-15 01:36:36,0.551,0.4059,Driving,Ligeris,Speeding,4way,1,60,101,-101,84,-1,0.00668455646628,40.30648770689707,21.807686124242903
User_40,2025-05-15 02:03:19,0.357,0.3561,Walking,Ligeris,Driving_Under_Influence,4way,150,90,5G,-73,9,10,0.0078227210760286,40.306546657402016,21.80742154109521
User_38,2025-05-15 02:45:36,0.497,0.5396,Running,Zep,Speeding,2way,1,10,108,-60,3,-10,0.0081890090904033,40.27896984087633,21.752420813413163
User_100,2025-05-15 06:10:29,0.718,0.608,Running,Koila,Reckless_Driving,2way,0,30,4G,-119,62,7,0.009861426649607,40.32071958246208,19.286115
User_19,2025-05-15 06:56:27,0.361,0.6028,Walking,Koila,Driving_Under_Influence,1way,3,50,4G,-77,73,22,0.0055715013476921,40.322017999785565,21.7911225427737
User_21,2025-05-15 08:54:43,0.256,0.4806,Driving,Zep,Driving_Under_Influence,1way,1,60,WiFi,-84,56,-25,0.0050486244309534,40.27921536127723,21.753582195819103
User_11,2025-05-15 09:16:49,0.263,0.6218,Driving,Zep,Driving_Under_Influence,1way,1,20,4G,-108,39,0,0.048,40.280120637917626,21.752280624943776
User_77,2025-05-15 12:17:13,0.369,0.3553,Walking,Koila,Speeding,5way,4,20,WiFi,-82,31,10,0.0036028805250033,40.32292840211187,21.79034452519004
User_14,2025-05-15 14:04:11,0.533,0.3496,Driving,Zep,Reckless_Driving,2way,160,90,WiFi,-80,59,6,0.003367771612912,40.2801041065047,21.75313409411336
User_24,2025-05-15 14:06:04,0.354,0.6088,Driving,Ligeris,6,1way,0,10,3G,-103,1,-15,0.0071854945625015,40.30605736506645,21.807534665464935
User_03,2025-05-15 17:05:33,0.47,0.5712,Walking,Ligeris,Reckless_Driving,2way,2,60,3G,-108,1,0,0.0047089453736766,40.30612664608636,18.584698
User_85,2025-05-15 17:11:34,0.653,0.4703,Driving,Ligeris,Reckless_Driving,2way,0,40,103,-77,9,-15,0.0011310819114887,40.30524002680264,21.809239415221185
User_82,2025-05-15 18:27:57,0.291,0.304,Walking,Zep,Reckless_Driving,2way,0,60,4G,-107,23,6,0.0084253580870005,40.27938406111651,17.007501
User_65,2025-05-15 19:08:56,0.654,0.5262,Running,Koila,Reckless_Driving,4way,0,Lane_Discards,5G,-72,48,-7,0.0014843075325968,40.321298970040935,21.790118455426946
User_74,2025-05-15 19:24:50,0.564,0.439,Walking,Zep,Reckless_Driving,4way,0,20,4G,-86,-24,4,0.0086189613250427,40.278950673098336,21.753978048072593
User_23,2025-05-15 20:17:33,0.532,0.3387,Driving,Ligeris,Reckless_Driving,1way,140,40,WiFi,-86,64,-12,0.0053720803335255,40.30563625211977,21.80611959004241
User_69,2025-05-15 20:27:57,0.667,0.3741,Walking,Koila,Speeding,1way,4,60,5G,-120,-132,16,0.003345772415166,40.321153377454216,21.790475243127283
User_51,2025-05-15 21:25:36,0.574,0.4033,Walking,Koila,Reckless_Driving,4way,0,40,3G,-86,-16,13,0.0053425468082513,40.32193754983144,21.791690596340953
User_88,2025-05-15 21:44:36,0.421,0.6102,Driving,Ligeris,9,2way,0,50,5G,-103,58,-12,0.002238862318882,40.30698583329767,21.80728594720807
User_58,2025-05-15 22:09:25,0.744,0.4622,Running,Koila,Speeding,4way,2,60,3G,-111,91,12,0.043,40.32256390108075,21.78950400228629
User_67,2025-05-15 22:15:31,0.692,0.5091,Swimming,Ligeris,Speeding,1way,1,40,3G,-108,42,7,0.0071251855753177,40.30626693099727,21.80608224740779
User_35,2025-05-15 23:36:20,0.301,0.3265,Walking,Koila,Driving_Under_Influence,1way,2,80,WiFi,-86,95,-3,0.0024337986672881,38.582111,21.79124174066891
User_57,2025-05-16 00:34:55,0.592,0.5238,Walking,Center,Driving_Under_Influence,1way,0,100,5G,-81,60,-11,0.0098811559818084,40.28103640043248,21.75382088392618
User_22,2025-05-16 01:26:44,0.656,0.3716,Driving,Zep,Reckless_Driving,2way,1,Illegal_Parking,3G,-112,24,-10,0.0042449774207105,40.27872665354133,21.75377891442525
User_30,2025-05-16 01:48:17,0.478,0.4731,Driving,Zep,Reckless_Driving,2way,4,30,5G,-118,34,21,0.008317573929904,40.27920193586809,21.75269215482203
User_34,2025-05-16 02:55:23,0.466,0.3902,Walking,Ligeris,Driving_Under_Influence,2way,150,30,3G,-116,54,-15,0.0033762343207359,40.30458567278892,21.80696020090355
User_78,2025-05-16 03:23:16,0.615,0.479,Walking,Koila,Speeding,1way,0,50,3G,-70,56,-15,0.035,40.32359769944477,21.79052379781609
User_05,2025-05-16 07:04:10,0.307,0.4107,Driving,Ligeris,Driving_Under_Influence,1way,0,10,5G,-112,44,16,0.0062571841623576,41.228786,21.807683527340412
User_88,2025-05-16 09:08:38,0.421,0.6112,Walking,Ligeris,Reckless_Driving,1way,0,20,4G,-89,10,-15,0.039,40.30614421996705,21.80781358061366
User_70,2025-05-16 10:25:03,0.314,0.4421,Running,Zep,Driving_Under_Influence,2way,1,30,4G,-108,-49,14,0.0073614876901466,40.27995771879569,21.753503292380618
User_84,2025-05-16 10:44:20,0.488,0.4624,Driving,Koila,Reckless_Driving,2way,5,10,5G,-103,61,10,0.0039072956932133,38.315451,21.790912821865422
User_78,2025-05-16 11:24:40,0.615,0.48,Running,Zep,Driving_Under_Influence,2way,0,80,5G,-75,-130,-2,0.0020187701514368,40.27956715012365,21.75339607296252
User_80,2025-05-16 11:51:20,0.447,0.5986,Walking,Koila,Speeding,2way,160,10,5G,-80,41,12,0.0014000234256148,40.32235579845808,21.789590253194632
User_14,2025-05-16 12:08:08,0.533,0.3516,Driving,Ligeris,9,4way,3,60,5G,-116,30,-3,0.0024504183285616,40.306202443335,21.807412992626247
User_51,2025-05-16 13:32:17,0.574,0.4063,Running,Ligeris,7,2way,1,10,5G,-115,48,-8,0.002526966007001,40.307173550793365,21.80728942220967
User_06,2025-05-16 13:49:50,0.573,0.4997,Running,Zep,7,1way,0,70,WiFi,-63,67,8,0.0016182846175385,40.28040315464765,21.751693785360057
User_74,2025-05-16 14:22:32,0.564,0.441,Walking,Zep,Speeding,2way,140,10,5G,-89,25,9,0.0039248238841485,40.27995901974166,21.753365729703308
User_54,2025-05-16 15:25:47,0.482,0.6479,Flying,Ligeris,Speeding,2way,1,30,3G,-84,30,13,0.0081725687923186,40.30758202616097,21.806010961806123
User_96,2025-05-16 17:16:52,0.308,0.4328,Driving,Ligeris,Reckless_Driving,2way,2,80,5G,-83,57,5,0.0029147038727101,40.3060554946609,23.765335
User_57,2025-05-16 17:19:35,0.592,0.5248,Walking,Zep,9,2way,2,90,4G,-82,93,16,0.0040852517210744,40.27960192362711,21.75481061036727
User_95,2025-05-16 19:31:28,0.36,0.5459,Driving,Ligeris,Driving_Under_Influence,1way,150,40,3G,-84,14,-15,0.0033245300174085,40.30592358302917,21.807034709241258
User_45,2025-05-16 21:08:27,0.693,0.4664,Driving,Koila,Reckless_Driving,6way,0,40,3G,-102,12,-2,0.0043528937153873,40.32212524811556,21.791280989618397
User_79,2025-05-16 23:41:45,0.326,0.3599,Walking,Zep,7,1way,0,60,WiFi,-85,99,8,0.0029972829070346,40.2789941686792,21.754607457399125
User_33,2025-05-17 01:52:55,0.554,0.4773,Driving,Zep,Reckless_Driving,2way,1,10,3G,-98,20,8,0.048,40.279260370895045,21.75287931280309
User_87,2025-05-17 04:02:44,0.64,0.5795,Walking,Ligeris,Speeding,1way,0,40,WiFi,-56,34,14,0.0070666083869314,41.154133,21.808365835622453
User_62,2025-05-17 04:06:16,0.471,0.381,Walking,Ligeris,Driving_Under_Influence,2way,1,70,5G,-119,-15,-16,0.0057935758103689,40.3062858185015,21.80749325970483
User_99,2025-05-17 04:10:21,0.622,0.4374,Walking,Center,Reckless_Driving,2way,0,40,WiFi,-54,15,-2,0.0029410479010458,40.30610616397354,21.80668038382688
User_47,2025-05-17 05:32:26,0.345,0.398,Walking,Zep,Speeding,2way,1,30,4G,-92,37,-24,0.0090494616159813,40.279366523713506,21.75225504963659
User_65,2025-05-17 08:39:56,0.654,0.5292,Driving,Koila,Driving_Under_Influence,1way,0,70,WiFi,-74,-24,-13,0.0078400285208194,40.32244974187614,21.79028963640674
User_09,2025-05-17 10:58:12,0.444,0.3757,Running,Zep,7,2way,2,20,3G,-106,95,-13,0.0072587593999264,40.27991468427441,21.753340675193694
User_86,2025-05-17 11:23:23,0.343,0.4878,Running,Spinari,Driving_Under_Influence,4way,0,50,WiFi,-68,90,12,0.0085803496557549,40.30713178094561,21.806886751837524
User_06,2025-05-17 12:22:54,0.573,0.5017,Walking,Spinari,Driving_Under_Influence,1way,0,40,WiFi,-51,65,10,0.0046512675654626,40.278847048093205,21.751806273648658
User_58,2025-05-17 13:03:39,0.744,0.4652,Swimming,Koila,Reckless_Driving,4way,1,10,5G,-97,12,2,0.0074729555003324,40.321888535877946,21.791467607671247
User_100,2025-05-17 14:38:35,0.718,0.613,Running,Koila,Reckless_Driving,4way,0,70,3G,-106,50,11,0.008656907295443,37.889556,21.79311890168854
User_21,2025-05-17 15:08:28,0.256,0.4846,Running,Koila,Reckless_Driving,2way,0,40,112,-110,32,10,0.0082992794900365,40.32125143981507,21.79238569405707
User_85,2025-05-17 15:46:17,0.653,0.4743,Walking,Zep,9,1way,2,40,4G,-106,44,-14,0.0060991592597709,40.27881016516649,21.754388301051534
User_21,2025-05-17 16:02:49,0.256,0.4856,Running,Ligeris,Speeding,2way,150,40,3G,-106,24,-13,0.0011157187530204,40.30505898402908,21.8090159247278
User_60,2025-05-17 19:36:35,0.669,0.3327,Driving,Ligeris,Reckless_Driving,1way,0,50,111,-90,70,1,0.0062907319608736,40.304693097093285,21.80653615763896
User_57,2025-05-17 19:37:04,0.592,0.5268,Flying,Zep,Reckless_Driving,1way,0,20,4G,-105,68,7,0.0045343537727081,40.27910543919761,21.75392875559576
User_79,2025-05-17 19:49:43,0.326,0.3609,Driving,Zep,Speeding,2way,2,70,5G,-82,5,12,0.0093082842685218,40.2806971466411,23.898349
User_19,2025-05-17 22:00:55,0.361,0.6078,Driving,Koila,Reckless_Driving,4way,0,30,5G,-72,22,7,0.0057458199371936,40.320798577530134,18.425768
User_62,2025-05-17 23:33:31,0.471,0.382,Walking,Spinari,Speeding,1way,1,10,5G,-88,59,-5,0.005850214212627,40.32284810879918,21.79126695714411
User_13,2025-05-18 03:38:44,0.738,0.5493,Driving,Zep,Driving_Under_Influence,5way,0,30,4G,-77,62,-16,0.001665195870375,40.27917527130022,21.752957906410625
User_79,2025-05-18 03:49:00,0.326,0.3629,Walking,Koila,Reckless_Driving,1way,1,10,3G,-97,52,-23,0.0067645893461445,40.322238426506054,21.79162757513271
User_21,2025-05-18 03:59:55,0.256,0.4866,Driving,Ligeris,Speeding,4way,0,Lane_Discards,WiFi,-70,56,4,0.0084141394002261,40.30737825096508,21.806913092793287
User_50,2025-05-18 04:31:08,0.395,0.5004,Driving,Zep,Reckless_Driving,1way,0,60,106,-78,84,-13,0.0032644910060579,40.27963682425093,21.752262550184337
User_01,2025-05-18 05:05:51,0.581,0.6477,Running,Koila,Reckless_Driving,1way,0,90,WiFi,-52,-30,-6,0.006709436366821,40.32255274963516,21.790829276683784
User_29,2025-05-18 05:13:08,0.603,0.6263,Flying,Zep,Driving_Under_Influence,2way,1,20,3G,-100,35,-4,0.0046259289860187,40.28012710714616,21.752133126150852
User_01,2025-05-18 05:33:32,0.581,0.6487,Walking,Ligeris,Reckless_Driving,5way,0,50,WiFi,-77,9,-4,0.0025906890978836,40.30600021738784,21.80703648039837
User_38,2025-05-18 08:29:01,0.497,0.5456,Walking,Koila,Driving_Under_Influence,2way,0,20,5G,-111,40,-9,0.0024549593371193,38.464815,21.78905474551128
User_84,2025-05-18 11:47:42,0.488,0.4664,Driving,Zep,Reckless_Driving,2way,160,50,3G,-83,29,-16,0.0022161538382543,40.28094989021967,21.75286708093124
User_71,2025-05-18 11:49:09,0.259,0.5362,Walking,Zep,Driving_Under_Influence,1way,0,90,3G,-98,47,0,0.0022572072884875,38.217651,21.752872832833685
User_37,2025-05-18 11:55:56,0.696,0.2897,Running,Zep,Driving_Under_Influence,2way,140,50,4G,-74,69,1,0.0094084275009783,40.280365524126246,21.75421318279897
User_97,2025-05-18 12:03:36,0.737,0.4886,Driving,Koila,Speeding,2way,5,70,4G,-107,57,-4,0.047,40.32143915036363,21.792033861107015
User_53,2025-05-18 15:17:29,0.703,0.4683,Flying,Zep,Driving_Under_Influence,2way,0,60,4G,-82,37,14,0.0028364663076668,40.27916009392669,21.75233924690257
User_38,2025-05-18 15:24:59,0.497,0.5466,Walking,Center,Speeding,1way,0,10,5G,-91,21,0,0.0066667236875563,40.279344135152215,21.75284116594137
User_31,2025-05-18 16:22:18,0.293,0.6747,Driving,Spinari,Speeding,2way,2,30,4G,-114,50,-6,0.0010838421656517,40.3232361331692,21.789765026536394
User_61,2025-05-18 17:07:39,0.304,0.4206,Running,Ligeris,Reckless_Driving,2way,0,30,113,-103,81,-14,0.0031560532740489,40.307061782721256,21.807602423724315
User_53,2025-05-18 18:11:10,0.703,0.4693,Running,Koila,Driving_Under_Influence,2way,1,40,WiFi,-87,86,-5,0.0080873595963729,37.764669,21.791044879789208
User_11,2025-05-18 18:32:54,0.263,0.6278,Walking,Ligeris,Reckless_Driving,1way,4,80,3G,-87,98,-14,0.043,40.30577648400653,21.80621665252838
User_59,2025-05-18 18:49:42,0.521,0.3953,Walking,Ligeris,Speeding,1way,0,50,3G,-84,17,-1,0.0045013223710935,42.45676,21.80757586587902
User_39,2025-05-18 19:03:21,0.297,0.6034,Driving,Ligeris,Driving_Under_Influence,6way,3,50,3G,-118,43,-14,0.00905136894419,40.30731549560394,21.808907228435142
User_06,2025-05-18 19:49:55,0.573,0.5027,Driving,Zep,Driving_Under_Influence,1way,5,60,3G,-92,69,3,0.039,40.279290773668976,21.754000258422508
User_42,2025-05-18 20:31:32,0.544,0.6433,Walking,Zep,Reckless_Driving,6way,0,70,5G,-115,72,-7,0.0055444249290992,40.27990770453198,21.753128312405103
User_65,2025-05-18 22:39:45,0.654,0.5312,Driving,Ligeris,Driving_Under_Influence,5way,0,30,WiFi,-64,83,-10,0.0049265705918372,40.30675357871621,21.806661025540713
User_06,2025-05-18 23:09:05,0.573,0.5037,Running,Zep,Driving_Under_Influence,2way,0,40,WiFi,-81,1,-15,0.046,40.28064822405015,21.755123273621333
User_43,2025-05-19 00:46:13,0.407,0.5544,Running,Zep,Speeding,2way,2,60,109,-69,46,0,0.0058708880070995,40.27980217286264,21.751206250088895
User_17,2025-05-19 02:12:22,0.439,0.6506,Walking,Koila,Driving_Under_Influence,1way,140,30,4G,-111,51,-5,0.0063233232128349,40.32192218786266,21.79052811372172
User_11,2025-05-19 03:11:04,0.263,0.6288,Flying,Zep,Reckless_Driving,2way,1,30,5G,-74,66,1,0.0063994707604777,40.27800287010536,21.753838005822548
User_76,2025-05-19 03:12:58,0.251,0.4382,Running,Ligeris,Reckless_Driving,2way,0,70,3G,-109,70,-11,0.0099960041109893,38.099499,21.807446108270305
User_41,2025-05-19 03:26:53,0.642,0.6205,Walking,Spinari,Driving_Under_Influence,2way,0,70,3G,-110,0,4,0.0077296166931692,40.27887337484965,21.754172949466653
User_64,2025-05-19 08:43:33,0.287,0.2857,Running,Koila,Speeding,2way,0,Lane_Discards,WiFi,-78,3,5,0.0082934498268274,40.32188955759132,21.791308565449494
User_66,2025-05-19 08:47:24,0.551,0.4139,Walking,Zep,Reckless_Driving,1way,1,20,5G,-77,17,-25,0.0022692227265852,40.27980372881568,21.753385063635292
User_34,2025-05-19 11:01:16,0.466,0.3962,Swimming,Koila,Reckless_Driving,2way,1,40,5G,-118,67,8,0.0015273824172051,40.32199824370613,21.79229401455312
User_19,2025-05-19 11:30:46,0.361,0.6118,Driving,Zep,Driving_Under_Influence,2way,0,20,3G,-113,53,-13,0.0099039949184362,38.473024,21.75362672712391
User_75,2025-05-19 13:31:26,0.65,0.5644,Running,Ligeris,Driving_Under_Influence,2way,140,60,4G,-71,69,15,0.0018165521982168,40.30768404387173,21.808640392889902
User_69,2025-05-19 15:19:35,0.667,0.3831,Walking,Center,Reckless_Driving,2way,0,70,WiFi,-88,14,-5,0.0072759772408198,40.27961710372867,21.75387788961738
User_26,2025-05-19 15:33:37,0.495,0.5243,Running,Ligeris,Speeding,1way,150,60,5G,-120,53,4,0.0077862031342042,40.30446975093024,21.807337686798046
User_90,2025-05-19 15:51:11,0.395,0.3888,Running,Koila,Driving_Under_Influence,4way,0,Lane_Discards,3G,-76,66,-14,0.008226525425682,40.32219895785819,21.79308028646125
User_22,2025-05-19 17:21:16,0.656,0.3786,Running,Ligeris,Driving_Under_Influence,4way,2,40,3G,-87,83,11,0.029,40.30637637587586,21.806858911120305
User_32,2025-05-19 19:03:00,0.684,0.3763,Running,Koila,Driving_Under_Influence,2way,1,90,5G,-115,-16,-5,0.0073774575993006,40.32198434325563,21.793029409823944
User_31,2025-05-19 21:15:10,0.293,0.6767,Running,Ligeris,Reckless_Driving,2way,0,10,5G,-102,51,-15,0.046,40.3072592329884,21.808468367578747
User_44,2025-05-19 22:45:40,0.546,0.5535,Running,Koila,Speeding,2way,2,50,108,-60,37,-14,0.0085732961636785,40.32295086455134,21.79142343296528
User_58,2025-05-19 23:24:24,0.744,0.4702,Walking,Koila,Reckless_Driving,1way,150,90,3G,-106,6,10,0.0043549571180667,40.321211186604074,21.789845845647218
User_83,2025-05-19 23:56:18,0.498,0.3607,Swimming,Koila,Driving_Under_Influence,1way,1,20,5G,-76,36,-4,0.0045592137059921,40.32183635876553,21.78981162989396
User_01,2025-05-20 01:25:29,0.581,0.6517,Walking,Koila,Reckless_Driving,2way,1,30,4G,-100,88,3,0.031,40.32145434398683,21.792877543746336
User_57,2025-05-20 02:19:38,0.592,0.5318,Driving,Zep,Speeding,4way,1,70,WiFi,-52,8,-12,0.0031106416210218,40.2781921509646,17.18028
User_36,2025-05-20 02:26:41,0.58,0.539,Driving,Zep,Speeding,4way,0,50,104,-64,23,7,0.0085737560982977,40.28099807461139,21.753080596438956
User_78,2025-05-20 02:40:39,0.615,0.487,Driving,Ligeris,Speeding,1way,1,80,4G,-117,24,-3,0.045,40.30558616847446,21.806711872002
User_48,2025-05-20 03:56:55,0.636,0.4719,Running,Ligeris,Speeding,4way,0,20,WiFi,-65,18,-22,0.0057091444431928,40.30509124279573,21.80772798451944
User_19,2025-05-20 04:16:34,0.361,0.6128,Walking,Ligeris,Driving_Under_Influence,1way,1,60,WiFi,-62,-129,-9,0.0077678286668536,40.30714013281196,21.807482071314187
User_22,2025-05-20 05:24:24,0.656,0.3796,Driving,Koila,Reckless_Driving,1way,0,50,5G,-112,33,15,0.039,40.32157515380367,21.789817041526113
User_77,2025-05-20 06:56:09,0.369,0.3643,Running,Koila,Speeding,4way,1,60,3G,-70,77,22,0.0069988978149506,40.32249537485695,21.789262578617567
User_99,2025-05-20 07:30:05,0.622,0.4444,Walking,Ligeris,Reckless_Driving,2way,0,40,4G,-83,14,11,0.0081909821739463,38.669914,21.806907696063742
User_05,2025-05-20 07:39:36,0.307,0.4187,Driving,Zep,Driving_Under_Influence,2way,140,10,WiFi,-57,21,-16,0.0036599392837039,40.28030138034386,21.753381160359215
User_93,2025-05-20 08:52:07,0.333,0.6653,Walking,Zep,Driving_Under_Influence,2way,0,40,5G,-90,14,-15,0.0019151448314729,40.2803423749237,18.296747
